z,fixedEffect
0.06364613,-0.00259837
0.21275105,0.032181017
0.21736857,-0.003314456
0.003627413,0.45285571
0.54849452,-0.021722088
0.54320228,-0.021722088
-0.17535184,-0.019846169
0.21297555,-0.003314456
-0.1635868,0.032846414
0.10825559,-0.003607865
0.084153324,-0.012893789
-0.28862876,-0.003314456
0.44554549,-0.033416755
-0.061154902,0.01838883
-0.16869523,0.010567197
0.41246623,-0.003314456
0.002481386,-0.03579722
1.6721606,-0.003314456
-0.52570665,-0.003314456
3.3491821,-0.003314456
-0.1771099,0.000796644
0.72809672,0.028365627
-0.39808133,-0.073249295
-0.069731951,0.026858468
0.32799706,0.00730596
0.28394815,0.001193983
-0.593104,0.016164973
0.11445396,-0.00397614
0.66892046,-0.011825744
-0.40469885,-0.003314456
0.20169961,0.02015307
0.34146848,0.002486727
0.049923386,0.002486727
0.073466465,-0.23502405
0.40716001,0.050345022
0.078520909,-0.003314456
0.31520367,-0.05385974
3.2984533,0.12394731
0.18744764,0.017025508
0.22136943,-0.003314456
0.48328188,0.016568309
0.6641677,0.042809587
-0.50384086,-0.035067253
0.80439413,0.02608039
0.48736402,-0.003314456
0.08421091,-0.003314456
0.24443918,0.014976808
0.55110812,0.042744413
0.11303682,-0.07338573
0.90237153,0.070498675
0.81234533,-0.003314456
0.93211591,-0.011823817
-0.056187674,-0.003314456
0.41429228,0.084546082
-0.66505212,0.027937567
1.1130714,0.43204027
0.41023922,-0.043186571
0.21659522,0.068026476
-0.085822634,-0.11223631
0.21245031,-0.003314456
0.77158272,-0.003314456
0.61786109,-0.003314456
-0.22356433,-0.003314456
-0.027581312,0.20495215
-0.51637346,-0.003314456
0.79310739,-0.017317727
0.25357646,-0.010667462
0.026162891,-0.14297521
-0.015376983,0.032256342
-0.72572905,-0.16325444
-0.27629492,-0.003314456
-0.25862035,0.020818925
0.45928675,0.069552675
0.16670863,-0.001014492
0.28231233,0.005397085
-0.27248982,-0.11295313
0.54995245,-0.003314456
0.19809224,-0.003314456
0.54885292,-0.003314456
1.0884538,0.070384853
0.1387759,0.025195904
-0.50150776,-0.11802131
0.2855314,0.027787596
0.67082542,0.10328705
-0.017425172,0.17036106
-1.5524925,0.00515714
1.8205274,0.078908421
-0.18290463,-0.003314456
-0.35425705,-0.075015321
-0.14099643,-0.003314456
0.90632099,0.018282935
-0.74704778,-0.068645947
0.44471517,0.031634502
0.79230857,-0.003314456
0.13733326,0.01479279
0.13552086,-0.52997762
0.40457582,0.13401324
-0.32419425,0.00461082
-0.21912771,0.030613786
-0.4337914,-0.1477904
0.50533134,0.14292391
0.08694496,-0.14277771
1.1484569,0.090344727
-0.27605432,-0.003314456
-0.34495395,-0.006840318
-0.038033292,-0.006008898
-0.39515623,-0.003314456
0.33067605,-0.038271189
0.27877143,0.084306248
0.29825893,0.084306248
-0.16065189,-0.003314456
-0.5331431,-0.037671551
0.31953621,-0.23478583
-0.15731418,0.094499357
0.21946748,-0.007116896
0.14322071,-0.007116896
0.34815279,-0.003314456
0.58682352,-0.23502241
-0.003527918,0.029890599
-0.47285587,-0.003314456
2.1719673,0.064041607
-0.37593639,0.050514244
-0.37593639,0.050514244
-0.58510339,-0.003314456
-0.059973564,-0.003314456
-0.02323124,-0.16865045
1.360831,0.020742243
0.28822854,-0.003314456
0.25415161,-0.003314456
-0.13277292,-0.25960526
0.63119698,-0.003314456
1.4367886,0.14567843
0.41874838,-0.003314456
0.39062682,-0.003314456
-0.001173236,0.067446493
0.24696194,-0.003314456
-0.37567306,-0.010061648
0.60423672,0.51831251
0.60423672,0.51831251
0.29833007,-0.003314456
-0.57796043,-0.058130451
-0.085646078,-0.006360385
0.40439722,0.041350178
0.63040817,0.001407819
-0.45528686,-0.03710366
-0.3157976,-0.003314456
0.23374568,0.021365179
0.037306756,-0.052097004
1.3593001,0.17639704
0.74571252,0.063193873
0.016075125,-0.061840162
0.47543591,-0.003314456
0.37745419,-0.003314456
-0.5425514,-0.003314456
0.60772848,0.004599182
-2.0014639,-0.01081903
-0.12097155,0.13181217
0.60686743,-0.003314456
-0.025802827,-0.17410362
0.40788642,-0.003314456
0.26577863,-0.035649441
0.25042537,-0.003314456
0.28279731,0.006775554
-0.08252871,-0.00345392
0.12695545,-0.003314456
-0.82934004,-0.003314456
-0.34052566,-0.066057779
-0.048271604,-0.003314456
0.12030411,-0.003314456
-0.19142568,-0.10540011
-0.23787294,-0.10540011
-0.35083982,-0.22761731
-3.4200158,-0.058306415
0.61202031,-0.003314456
-0.13426904,-0.074362509
0.88544863,-0.026785921
0.85122067,0.081572302
0.14495745,0.052351963
-1.030009,-0.11177233
0.26342371,0.012293617
0.33643797,-0.015400458
-0.21405689,-0.0421324
0.41040319,0.008041998
-0.63823855,0.001991497
0.401858,-0.13978757
0.69151515,-0.022229556
-1.0987867,0.098975681
-1.1152663,0.029431501
-0.74987262,0.029431501
-0.012280849,0.064598583
-0.82992011,-0.003314456
0.35520455,0.057362068
0.29895228,-0.004727147
0.12295299,-0.003314456
-1.1272349,-0.067335881
-1.2377069,-0.06710434
0.25383466,-0.006459216
-0.6724751,0.13129446
-0.34152263,-0.004326829
-0.061689842,-0.003314456
0.63507724,0.01937631
0.35999957,-0.037746273
0.38284487,-0.28324842
-0.011735371,0.032539964
-0.018685194,-0.003314456
0.52142549,0.006468863
-1.3900852,-0.003314456
0.22127551,-0.003314456
0.7070744,-0.003314456
0.096742354,-0.003314456
0.21250734,-0.003314456
0.022129772,-0.003314456
0.019957807,-0.076928794
-0.029055361,-0.076928794
0.73012102,0.042667463
0.43374604,0.090090744
1.1328446,-0.016591841
0.7384755,0.012973176
0.61815858,-0.003314456
0.46020269,0.009565693
-0.068167709,-0.022471376
0.25308555,0.012559386
-0.19159631,0.12385698
0.2910825,0.031214099
0.51581258,-0.17897677
0.069914237,-0.010114269
-0.27098507,-0.059643809
0.49501961,0.058162402
0.38546708,0.088270105
0.22787613,-0.069817893
-0.42452335,-0.044018265
1.0232457,-0.008534484
0.69142604,0.020815756
0.75075138,0.095462918
0.089879774,0.003295427
-0.38238829,0.070889145
-0.043524873,-0.003314456
-0.090847641,0.004187996
0.39068145,-0.0448379
0.24773455,-0.013809274
0.63279921,-0.032280225
0.090244524,0.008838742
-0.071098052,-0.003314456
-0.24985683,-0.003314456
-0.36032882,-0.003314456
-0.069067381,-0.030187113
0.21756178,-0.072153568
0.88633078,0.014090683
-0.32477382,-0.003314456
0.22986029,-0.029313557
-0.42612213,-0.006873203
-2.9875972,-0.003314456
0.58472472,-0.083642766
-0.17395718,0.004741605
0.3274053,-0.003314456
-0.081987806,0.003570652
-0.39324358,-0.003314456
0.97154516,0.15673822
-0.14934032,-0.003314456
-1.0044326,-0.18215191
0.07454171,0.039730657
-0.076286644,0.024304796
-0.12922139,-0.014821031
0.85093594,-0.003314456
0.12791067,-0.003314456
-0.78140664,-0.066342711
0.26121071,0.026698725
-0.16441961,0.002013171
0.037048817,-0.003314456
0.31861711,-0.1864837
0.030516513,-0.003314456
0.34485397,-0.074532449
0.47256836,-0.003314456
0.049931917,-0.11494625
0.69719762,0.084927104
1.1054393,-0.086060531
0.54642153,0.13238308
0.054922566,-0.031671409
-0.63969469,-0.046913896
-2.7132432,-0.003314456
-0.31585801,-0.003314456
-0.20373659,0.029692497
-0.34578097,0.009272173
-0.14707021,0.002753608
-0.3963919,-0.001388022
0.12970479,0.088976599
0.60232866,-0.001870249
-0.29088554,-0.13733438
0.0149897,-0.17064349
-0.93307841,-0.003314456
-0.014073781,-0.001972322
0.32546878,0.010053161
-0.15237011,-0.003314456
0.27178556,-0.05623984
0.64216471,-0.003314456
0.39627457,-0.003314456
-0.11210472,-0.003314456
-0.083421007,-0.003314456
0.11465763,0.0205392
-0.24914619,-0.10050867
0.42917305,-0.14011919
0.24834791,-0.018880736
0.5971815,0.013543541
-0.2166599,-0.003314456
0.27631438,-0.027038228
-1.0195534,-0.003314456
0.086654067,-0.003314456
0.49166331,0.046708416
0.48322704,0.06228368
0.15188789,0.021888619
-0.28409451,-0.003314456
0.42173365,0.074934378
-1.5931603,-0.073650487
0.02572161,0.043936964
0.084455155,-0.003314456
-0.26835907,-0.003314456
0.38491124,-0.003314456
-2.1867695,0.044614505
0.21463551,0.019101011
1.0171746,-0.003314456
1.0724834,-0.003314456
0.12380936,0.012033765
0.65205324,-0.003314456
0.30740187,-0.003314456
0.086344115,-0.003314456
0.7308476,0.022736561
0.67164916,0.20601234
-0.47789395,-0.003314456
-0.31965706,0.017171256
0.81441456,0.001264746
-0.13820052,0.021310788
0.57284153,-0.003314456
0.1916378,0.06156313
0.27732623,-0.029183973
0.66422629,-0.02916885
0.24871205,0.028211556
0.17689171,-0.18005687
-2.0637903,-0.003314456
-0.25156841,-0.003314456
0.5543834,-0.019267796
0.062463995,-0.065272003
0.85132444,0.11432283
0.1616914,-0.004186905
0.19941226,-0.001581628
-0.42989427,0.04994449
0.052616563,0.020979432
0.29039037,-0.003314456
-0.022020139,0.019947356
0.55147558,0.010965391
0.55147558,0.010965391
0.70119816,0.09870097
0.23199672,0.032299358
-0.065660134,0.11821069
0.055928666,-0.003314456
0.60241503,0.14146613
0.439309,-0.032818589
0.55762261,-0.032818589
-0.056426361,-0.008788549
-0.22851034,-0.1558238
0.70619065,0.069722131
0.27148029,-0.11901855
0.068457946,-0.032988485
0.13574162,-0.009655743
0.47617203,-0.003314456
-0.3020449,-0.003314456
0.61504364,0.038949762
0.58742785,0.05148891
-0.25526416,-0.0655393
-0.19438833,-0.10797421
-0.15152356,-0.003314456
-0.018319543,-0.090974301
-0.55921215,-0.016318481
0.80179703,0.001512607
-0.52029645,-0.003314456
0.76088715,-0.004789532
0.80150729,-0.003314456
0.22435263,0.005640436
0.019823626,-0.070556678
0.27151346,-0.003314456
0.093999572,0.041359767
0.12028126,-0.014949144
0.69618571,-0.006086419
0.7007876,-0.011591265
0.56587708,0.048074789
0.028552668,-0.003314456
0.10522775,-0.005982451
-0.72328073,0.23740076
-0.20159978,-0.003314456
0.74679494,0.096830398
-0.078220733,-0.003314456
-0.034881286,0.012020474
0.47893435,0.10943352
0.18616521,-0.04331515
0.009126916,0.08713425
0.73002732,0.26375228
-0.5804444,-0.003314456
-1.1489018,-0.003314456
0.27504992,0.058417242
0.41151798,-0.3149991
-0.16080971,0.007520952
-0.07848791,-0.003314456
0.25938591,0.071367964
0.10376603,-0.063111447
0.72975928,-0.018839639
0.60927373,-0.003314456
-0.18019766,-0.15220395
0.91142648,-0.3139568
-0.34592053,-0.11684432
0.23420431,0.029126074
0.026614238,0.023852436
0.3004272,-0.003314456
-0.027892787,0.019348476
-0.30972576,-0.017019765
0.63618875,0.051930863
-0.082635969,-0.035492919
-0.040945671,-0.1520261
-0.087760411,-0.1391708
0.83198255,-0.003314456
0.62261915,0.097109489
0.062541157,-0.15357248
0.42591408,0.055938594
0.10654201,0.041703686
0.24499957,-0.067309424
0.43664569,0.003799307
0.4374305,0.028189233
-1.1083869,0.12520278
0.10224614,-0.003314456
-0.25465721,-0.048867211
0.33937028,0.078828499
0.29919881,0.13919622
-0.23496909,-0.1286985
0.20106842,-0.003314456
-0.50712091,-0.003314456
-0.38768327,-0.003314456
-1.0319828,-0.003314456
1.7086005,-0.003314456
0.21103391,-0.003314456
0.34502649,-0.003314456
0.12400097,-0.039217003
0.4237079,-0.003067901
0.52890086,0.038893543
0.28733358,0.020378482
0.52635932,0.017553054
0.39058647,-0.003314456
-0.1202552,-0.003314456
-0.14979725,0.005087076
0.14749126,-0.14787309
0.24402836,-0.14787309
0.64223146,0.18273744
0.34949532,0.18273744
0.88586897,0.191484
0.31393105,-0.093440108
0.50287724,0.01688021
0.29648772,-0.003314456
0.77472866,0.16961026
1.181958,-0.007845014
-0.84761238,0.033536702
-0.4356209,0.03010818
-0.30345371,0.043016605
0.43815312,-0.002264288
0.43217984,-0.10969996
0.3284893,0.01803549
0.93277502,0.001394146
0.50266296,-0.003314456
-0.51798409,-0.000974053
0.56130648,-0.005793299
1.045889,0.040500566
-0.051392712,-0.003314456
0.82771438,0.044126857
-0.64797211,0.039371349
0.34825817,-0.010764636
0.7389856,0.006184147
0.22801331,0.087235972
-0.3929967,0.21717446
-0.3857117,-0.022036219
0.38561496,-0.017195627
0.29126251,-0.017195627
0.25745553,0.10226853
-0.076963171,-0.029405683
-0.24150546,-0.080248572
0.023163443,0.052263711
-0.3396357,-0.025252059
-0.074014969,0.042571671
-0.28591937,-0.00595634
-0.79506361,-0.015595265
-1.2801057,-0.003314456
1.0571814,-0.003314456
-0.53140587,-0.083359592
0.27932951,-0.003314456
-0.049448714,-0.003314456
-0.29556412,-0.026034432
0.21329816,-0.065938339
0.080500342,0.07079871
-0.13159865,-0.003314456
0.57610226,0.036761675
0.77429312,-0.003314456
0.4282926,0.014376618
0.44518912,-0.003314456
0.40112224,0.049206004
0.28300342,-0.037587397
0.91093838,0.033218119
0.033077244,-0.027226347
0.61726904,0.09302301
0.10267801,-0.011875493
0.18021524,0.011368015
0.057927467,-0.003314456
0.63783389,0.050473187
0.15583378,0.010301814
0.76734805,-0.003314456
0.19281437,-0.003314456
0.48838192,-0.019895101
0.6279574,-0.003314456
-0.54790604,-0.003314456
0.38007909,-0.003314456
0.34318772,0.074072786
0.25450817,-0.096076719
-1.0626326,-0.003314456
0.26237524,0.037840422
0.21965045,-0.006109765
-0.35445622,-0.019262969
0.21206717,0.02333816
-0.0558451,-0.006487216
-0.90227062,-0.003314456
0.20633465,-0.003314456
-0.097746745,-0.003314456
0.31177858,-0.083520018
0.20708449,-0.003314456
0.81728661,-0.017063173
-0.46636823,-0.11023321
-0.26873949,-0.046808641
-0.062995732,-0.003314456
-0.24378532,-0.056522168
-0.29346424,-0.003314456
0.6965344,-0.003314456
0.39685535,-0.003314456
-0.35306063,-0.057159714
-0.5777595,-0.032814547
-0.70508128,-0.03132068
0.4638083,0.006729527
0.26142001,-0.003314456
0.40478718,-0.003314456
-0.33381882,-0.003314456
-0.12093638,0.042932127
-0.1000094,-0.001897677
0.84023774,0.078500569
0.12580214,-0.26277655
0.029950267,-0.001091405
0.12560819,-0.073601186
0.44993514,-0.003314456
-0.23524363,-0.003314456
-0.2901206,-0.003314456
-0.04172311,0.011863546
0.48828176,-0.003314456
0.44518659,0.012773012
0.47294718,0.11805303
-0.72788477,0.16874273
1.0042565,0.072114579
0.77968949,0.038347654
0.24022625,-0.087928593
0.063767679,-0.003314456
-0.20560284,-0.003314456
0.13980556,-0.018361814
0.17077029,-0.003314456
0.27881974,0.066389553
-0.18496795,0.002849209
-0.23909225,0.012784398
-0.81198597,-0.003314456
-0.55688852,-0.012113762
0.98890847,0.081899524
0.21792972,0.020720953
0.53081393,0.036619604
-0.84254491,-0.003314456
0.44674867,-0.014430872
-2.574826,0.014790029
0.31192482,-0.046229482
0.36096188,0.03306004
0.4949064,0.02291631
0.94737136,0.02291631
0.42938957,0.016149405
0.14966358,0.026265249
0.49381116,-0.002704776
0.417,0.00421269
0.015486518,-0.003314456
0.43051845,0.053816628
0.55061573,0.028898859
0.54062426,-0.01660263
0.54062426,-0.01660263
-0.17283909,-0.003314456
1.1278307,0.062869444
0.53499043,-0.003314456
0.65049732,0.055791341
0.36127061,0.025354128
-0.39225432,-0.003314456
-0.51058269,-0.003314456
-0.031525869,0.005994917
-0.61896914,-0.059350591
0.42179239,-0.003314456
0.5079304,0.008099578
0.67129183,0.028400933
0.38987172,0.001210901
-0.24342395,-0.003314456
0.28109023,0.036852088
0.16159676,-0.003314456
-0.30402544,-0.003314456
-0.22768679,-0.003314456
1.393291,-0.003314456
0.079782464,-0.003314456
0.10148134,-0.003314456
0.11716881,-0.11758964
-0.10156216,0.000806607
1.5288655,0.39723539
-0.38741359,-0.021431079
-0.3656427,0.012101659
0.099993192,0.017071823
0.2296834,-0.003314456
-0.034050789,0.025381371
-0.21713741,-0.055049736
0.62841463,-0.015833508
0.46382487,-0.000142165
-0.39613453,-0.043112583
-0.83676487,0.060267229
-0.58599889,0.060267229
0.21194038,-0.003314456
-1.3050882,-0.003314456
0.74197567,0.03270492
-0.070303701,-0.003314456
0.18910466,-0.003314456
0.1082748,-0.003314456
-0.19544613,-0.11828218
0.30262792,-0.003314456
0.2339644,0.12736815
0.24205805,-0.10449254
-0.80931425,-0.003314456
0.50008631,0.016649716
1.1991498,-0.090530477
-1.0141256,0.15674601
-0.40823823,-0.093472123
0.35098884,-0.018917559
-0.39244491,-0.000282864
-0.22756064,0.3136791
-0.16547437,-0.009842982
0.27683663,0.045348171
-0.56120789,0.013089112
0.3825452,-0.003314456
0.10860768,-0.018843928
0.60569578,0.11969554
0.72818351,-0.042534575
0.67038184,0.059121393
0.61214411,0.16265242
0.015461494,0.040542979
0.2497898,0.0129194
-0.30494934,-0.13032082
0.029210309,0.085660152
-0.39932764,-0.003314456
-0.21794808,-0.24694142
0.27035013,-0.003314456
0.083851978,-0.41572592
-0.10634298,-0.003314456
-0.41878164,0.19060172
0.2797569,0.034445647
-0.037775978,-0.003314456
0.33598274,-0.003314456
0.62769347,-0.10085394
1.4919548,-0.003314456
0.20278226,-0.068477727
-0.61037809,-0.061874319
0.20180373,-0.019675121
0.68864137,0.047316987
-0.35168111,-0.002868747
-0.10713422,-0.003314456
0.45512193,-0.051868502
0.8096,-0.003314456
0.10382289,-0.003314456
-0.93381345,-0.049185
0.27280039,0.094476752
0.16536243,0.044817965
0.16536243,0.044817965
0.16536243,0.044817965
0.44180864,0.00283482
-0.15111947,-0.073551655
-0.23559569,-0.003314456
-0.43764657,0.04231206
0.20071247,-0.024112819
-0.9428212,-0.003314456
0.48881888,-0.003314456
0.48881888,-0.003314456
0.85053492,0.24283622
-0.37301043,-0.2454794
0.30315673,0.1224558
0.20393072,-0.003314456
-0.23474358,-0.003328654
0.22162265,-0.024963487
-0.18134144,-0.14104468
0.31777275,0.003452212
0.12692875,-0.027857859
0.21752077,-0.027857859
-0.60707158,-0.013118896
0.73723,0.00088615
-0.26775104,-0.12913096
0.34221345,0.054479998
0.8078562,0.1104167
0.16803668,-0.020193575
0.11267751,-0.003314456
-1.1363796,-0.003314456
-0.05059864,-0.003314456
0.02447884,-0.089392826
-0.25380599,0.042503841
-0.16639675,0.096167363
0.15236604,0.08362516
-0.23493868,0.025069989
-0.032636248,0.002507982
-1.1656706,0.085151508
-0.45823941,0.085151508
0.34369719,-0.000313485
0.53266037,0.093809783
0.40069491,-0.003314456
0.34326854,-0.003314456
0.48545921,-0.062970199
0.60450846,-0.003314456
0.67587376,0.048045889
0.21922094,-0.003314456
-0.02683552,0.016962543
-0.02683552,0.016962543
0.34848434,-0.0102711
-0.028801119,-0.0102711
0.74591357,0.10401872
0.73213142,-0.046869718
0.11582323,-0.046869718
0.56101412,-0.025479574
-0.021498332,-0.003314456
0.32841563,0.016589411
0.010587274,-0.014719138
0.38023514,-0.036303498
-0.11230786,0.078382351
0.54879242,-0.003314456
-0.47356141,-0.071611539
-0.15400137,-0.061329287
0.037545111,-0.003314456
1.0912701,0.037723307
-0.28763977,-0.003314456
-0.010151636,-0.003314456
-0.28974003,-0.23382398
0.32663196,-0.002521141
0.034744106,-0.003314456
-0.55432272,-0.004677827
0.68178213,-0.043303832
-0.14711766,0.008696018
0.45044988,0.035594393
0.57122618,0.01161053
0.6127851,0.11476085
0.89673835,-0.034104809
-0.10369256,-0.003314456
0.53933924,0.012876703
-0.11715645,-0.044867441
-0.12116695,-0.003314456
-0.70051694,-0.003314456
0.91938353,-0.003314456
-0.73882532,-0.03318822
0.15668687,-0.064940564
0.4791615,0.12567967
0.63462555,0.14955769
-0.43405259,-0.043702696
-0.43405259,-0.043702696
0.048192184,-0.003314456
0.58274305,-0.003314456
0.88983995,0.034181096
0.060446892,0.091833584
0.13071202,-0.01708718
-0.51532096,-0.01708718
-0.79727703,0.12717628
0.021903858,0.12971853
0.042263806,0.006406891
0.086625807,0.006793564
-0.10646064,-0.11766104
0.2096988,-0.003314456
-0.02872676,-0.003314456
-0.13125812,-0.003314456
0.15964091,-0.027936522
0.17699896,-0.068974294
0.95955378,-0.009132808
-1.242847,0.015653938
0.10901269,-0.003314456
-0.01708515,-0.095108502
0.91609895,-0.003314456
1.0508958,-0.003314456
-0.32980913,0.051731568
-0.010067672,-0.037322965
-0.27869204,-0.009212165
0.55339342,-0.030259343
-1.3940051,-0.003314456
-0.12007812,-0.10056477
-0.67261636,-0.003314456
-0.39846537,-0.003314456
1.2407061,0.071359053
0.074828841,-0.015649227
-0.10600721,-0.003314456
-0.50252199,-0.033415046
0.52325755,0.016202021
-0.8171196,-0.003314456
-0.22104804,0.022322502
0.27035907,0.061549149
0.057516608,-0.013141025
-0.38230744,-0.003314456
0.42827848,0.024227558
0.10841572,-0.009811536
0.85211867,0.088981211
-0.46659467,-0.029669832
0.28074923,0.073931761
0.38162857,0.048143856
-0.47366285,-0.047183074
0.38372105,-0.003314456
0.098283403,-0.003314456
-0.24990822,-0.003314456
0.23596109,-0.039630301
-0.32230812,0.005540539
-0.52580935,-0.034214828
-0.13438547,-0.047304366
-0.32196665,-0.003314456
-0.34289843,0.022181032
0.70017266,-0.003314456
0.72767067,-0.003314456
0.4329282,-0.003314456
-0.66361558,0.003368218
-0.026158774,-0.001333708
0.63720018,0.12089445
0.12504676,-0.038870946
0.39157936,-0.046367269
-0.31742024,-0.000753867
-0.21231978,-0.014619774
0.24006057,0.014894526
0.71981823,-0.00733852
-1.2941368,-0.003314456
0.65010762,-0.003314456
-0.36633801,-0.003314456
0.1872758,-0.002831005
0.024338936,-0.019032927
0.19556881,-0.013896388
0.011601473,-0.001973867
-0.45693976,-0.003314456
-0.025173424,-0.012576152
-0.19439152,-0.008676748
-0.49234968,-0.001205869
-0.60385644,-0.03095774
0.2642166,-0.003314456
-0.086390145,-0.003314456
-1.0712734,0.04037483
0.18996583,0.00408073
0.14161044,0.017544476
0.35995123,-0.003314456
0.19046918,0.11482051
-0.62866127,-0.009065685
-1.1277367,0.16579542
0.31545225,0.072699137
0.45249835,0.13341068
-0.4037981,-0.003314456
0.3484574,0.009194913
0.39765891,-0.042912725
0.62749046,-0.003314456
0.37660202,0.010686768
0.64021897,-0.003314456
0.68174011,0.016092129
0.6511302,0.12575181
0.25375429,0.089557618
1.2469155,0.036976069
0.12299772,0.06985084
-0.19337244,-0.072795764
-1.4805173,-0.016138779
-1.4805173,-0.016138779
0.73346841,0.15191628
-0.47458646,-0.030977288
-0.44472209,0.022726672
0.01011999,0.015625529
-0.13367844,-0.003314456
1.0372083,0.13148896
0.49141985,-0.17353384
1.0471829,-0.30449912
0.58743256,-0.003314456
-1.2261373,0.11123718
0.36699834,-0.003314456
1.3823018,0.13740763
-2.9704533,-0.003314456
-1.4002866,-0.004311268
-0.29274559,-0.019239975
0.075905927,-0.003314456
-0.76396847,0.014553053
0.53671771,-0.011552299
0.71712506,0.005354939
-2.2043343,0.064081185
-0.24722365,0.021307128
0.61313343,-0.003314456
-0.24529605,-0.003314456
0.35508573,-0.003314456
0.35508573,-0.003314456
0.16282657,-0.075596809
0.092850819,0.003405453
0.21610422,-0.003314456
-0.22289039,0.014651105
-0.37456563,-0.003314456
0.76499575,-0.003314456
0.47820789,-0.003314456
0.005150949,-0.003314456
-0.43807942,-0.051560629
0.93823373,0.093578495
0.18043932,0.12870261
-0.24486172,-0.003314456
0.30198723,0.009545714
-0.16189566,-0.003314456
0.95709562,0.003855888
0.27554172,-0.42277029
0.056222547,-0.033081375
-2.7174969,-0.003314456
-0.78145033,-0.003314456
1.0914608,-0.003314456
1.1011434,-0.014838912
0.16689971,0.028852085
-0.29770115,-0.003314456
-0.52264649,-0.003314456
-1.0981606,-0.003314456
0.054060049,-0.027747942
-0.12091182,-0.002156128
-0.20272097,-0.003314456
0.75053066,0.15369764
-0.57493114,0.048571665
-0.27247337,-0.003314456
-1.2480186,-0.44349286
-0.058762509,0.013846499
0.38600892,0.032097705
0.57814181,0.063306734
0.37262288,0.006701383
0.3469322,0.059550479
-0.52800959,-0.003314456
-0.25819719,-0.003314456
-0.13804011,0.010767791
1.0641323,-0.003314456
-0.84489006,-0.16744578
0.67192245,-0.003314456
-0.36649355,-0.063661665
0.49908572,-0.063661665
-0.31905153,-0.044176526
0.41342771,-0.044176526
-0.79477763,-0.003314456
-0.20939068,-0.017680993
0.25025219,-0.003314456
-0.097487606,-0.003314456
0.78528547,0.10230518
0.392324,-0.003314456
0.30748221,-0.003314456
-0.018784583,0.008907078
0.06750387,-0.003314456
0.24965104,-0.003314456
0.32721105,-0.056474507
-0.16605847,0.039799657
-0.13151021,0.0562925
0.35085663,0.14661016
0.43216136,-0.016649501
0.4329282,-0.003314456
-0.34303352,0.002829564
0.62135792,-0.015534825
0.50722873,0.10660296
0.63833672,0.26824981
0.21045551,-0.003314456
0.099372238,-0.003314456
0.063466139,-0.093549222
1.3750215,-0.11441527
-0.25826976,-0.14387219
0.51763856,-0.003314456
-0.27936801,0.0485783
-1.4112743,-0.045459058
-0.29629585,0.18002625
0.55734569,-0.055259481
-0.17726986,0.001547921
-0.30061784,0.001301806
0.091052838,0.034148857
0.64665902,-0.001965398
0.075136654,0.0567655
0.20462498,-0.003314456
-0.3420603,-0.003314456
-0.42733887,-0.003314456
-0.80392134,-0.003314456
0.56043309,-0.003314456
-0.48127833,-0.021729749
0.12091067,-0.19099718
0.49639788,0.096233264
-0.45999357,-0.003314456
0.40760416,-0.003314456
0.33538598,0.08411213
-0.024720745,-0.61572647
0.074641816,-0.033865888
0.66496652,-0.003314456
0.56529278,-0.003314456
0.23319964,-0.003314456
0.57199371,-0.003314456
0.12039446,-0.003314456
0.69104111,-0.003314456
-0.60042238,-0.003314456
-0.54388934,-0.003314456
0.80191869,-0.003314456
0.35229647,0.1763462
0.53714883,0.05431056
0.4450438,0.1265664
-0.20809114,-0.003314456
-1.2725139,-0.003314456
-0.10637333,-0.00306636
-0.026159165,0.019185646
0.3313435,0.019185646
-1.1802485,0.061082814
0.19511753,0.099029943
0.47561949,0.076020889
0.46146524,0.11363768
0.29355523,-0.003314456
-0.28162602,-0.003314456
0.28990784,0.078302041
-0.18126924,-0.00710141
0.22764127,-0.039222691
-0.53856325,-0.003314456
0.13391207,-0.047002219
-0.62653255,-0.0378302
-0.45678812,-0.0378302
-0.83609009,-0.020747526
-0.2655451,-0.003314456
-0.5875175,-0.003626714
-0.32182637,-0.00594975
-0.2737962,-0.017394291
0.69499779,-0.003314456
-0.62906522,-0.058739446
0.07587266,-0.003314456
-0.13810098,-0.042616792
-0.24090765,0.028335802
-0.27114439,0.063774318
0.50012171,0.016058704
0.73832971,0.016058704
0.13854793,0.028179104
0.58121246,-0.003314456
0.45214459,-0.051977377
-0.78183532,-0.003314456
0.61225629,-0.003314456
-0.34190482,-0.007388391
0.35938612,-0.006404606
0.69986314,0.093719386
0.040768325,-0.007123965
0.040768325,-0.007123965
-0.25940338,0.010981783
-0.031217856,-0.057761118
0.20020099,-0.003314456
0.48186743,-0.020397069
-0.19064511,-0.082609579
-0.28598076,-0.003314456
-2.4877694,-0.003314456
0.54182428,-0.003314456
0.23157448,0.063481085
0.66518986,-0.003314456
-0.29314005,-0.062979139
-0.17055269,-0.029832901
1.4136808,-0.003314456
0.11099663,0.009642419
0.53971279,-0.025471065
-0.13592064,-0.022117075
-0.28153896,-0.05263311
0.46320531,-0.003314456
1.1183662,0.2456526
-0.36815381,0.040101781
1.6652156,-0.069793023
-0.11975513,0.012226186
0.62619245,-0.003314456
0.17597593,-0.003314456
0.32891262,0.017941801
1.7244235,0.04038452
0.82181233,0.16327932
0.041265644,0.026823439
-0.41932321,0.008717423
-0.35439989,0.00561556
-0.50317234,0.004141116
-0.21167099,-0.035314683
0.19465622,0.04710516
-0.67779297,-0.003314456
