pidp,eta_hat,wgt
546919929,0.067545454,3.606940746
546919933,-0.042119986,1.498248696
546919933,0.185953924,1.532318711
546919933,-0.517706216,1.589297891
546919933,-0.339181023,2.026848078
546919933,0.2820252,2.188200235
546919933,0.041032859,2.41843152
546919937,0.014609608,1.498248696
546919937,0.12600611,1.532318711
546919937,-0.50178516,1.589297891
546919937,-0.454257351,2.026848078
546919937,0.252163626,2.188200235
546919937,0.076929381,2.269568682
546919941,0.017851858,1.498248696
546919941,0.263602315,1.532318711
546919941,-0.597659415,1.589297891
546919941,-0.385003783,2.114753485
546919941,0.243238266,2.283103466
546919941,0.086640677,2.406823635
547002885,0.005608171,1.053969383
547002885,-0.032589686,1.025453687
547002885,-0.038040471,0.996281028
547002885,0.113192722,1.309811831
547002885,0.036882397,1.229900122
547002885,0.030233301,1.151194215
547002885,0.022922372,1.090210915
547002885,-0.005588766,1.031816363
547002885,0.188815544,0.962744117
547002885,0.080773231,0.916925251
547002885,0.085579129,0.881392598
547002893,-0.017125698,0.984007955
547002893,-0.050691933,0.959666193
547002893,0.040183328,0.938968122
547002893,0.109709465,1.212757945
547002893,0.11305417,1.148028135
547002893,0.130719908,1.085795164
547002893,0.112883914,1.034828544
547002893,0.067851841,1.007956982
547002893,0.228902044,0.958771825
547002893,0.05532783,0.943689942
547002893,0.00582963,0.931897581
547002897,-0.129577486,0.984007955
547002897,0.01526451,0.959666193
547002897,-0.114791114,0.938968122
547002897,0.094504215,1.177550435
547002897,0.007633521,1.114699841
547002897,0.022376601,1.047707915
547002897,0.005200554,0.998529077
547002897,0.138788605,0.972600162
547002897,0.2378629,0.916962326
547002897,0.098664542,0.891872585
547002897,0.166159198,0.880727708
547006285,-0.114561557,2.099708557
547006285,-0.149678284,2.195595264
547006285,0.008188752,2.313958406
547006285,-0.040958582,2.192780495
547006285,-0.03510498,2.301994085
547006285,-0.029242424,2.45387435
547006285,-0.086385378,2.436732531
547006285,-0.5716628,2.270947695
547006285,0.154599797,2.18094945
547006285,-0.104222556,2.075744629
547006285,0.362370541,1.995305538
547006293,-0.14744936,1.749966025
547006293,-0.169970828,1.793813825
547006293,0.031059915,1.81744647
547006293,0.012705741,1.895730734
547006293,-0.021312245,2.033661604
547006293,-0.049322348,2.197361469
547006293,-0.096124654,2.212159634
547006293,-0.465958864,2.099254131
547006293,0.038218559,2.053749561
547006293,-0.014159991,1.995465636
547006293,0.384880391,1.970530391
547012602,0.562750902,0.693740785
547013765,-0.319992235,1.236097336
547013765,1.538801089,1.189389825
547013765,-0.299310893,1.159253836
547013765,-0.708186156,1.26967752
547013765,0.164200339,1.193197727
547015805,-0.236633083,0.868808031
547015805,-0.136903973,1.028328419
547015805,-0.037553856,0.992204309
547015805,-0.166635,0.939155102
547015805,-0.115401321,0.881857097
547015805,-0.0197379,0.827190518
547015805,-0.203402506,0.792693853
547015805,0.20495002,0.776200116
547015805,0.303816963,0.755904377
547015805,0.060540362,0.712419212
547015805,0.337969448,0.688621998
547015813,-0.13215133,0.765802026
547015813,-0.012461167,0.913939357
547015813,-0.03432305,0.887671888
547015813,-0.040469245,0.840613306
547015813,-0.063094306,0.795746386
547015813,0.003482324,0.745264411
547015813,0.018145225,0.738598943
547015813,0.271710389,0.761329234
547015813,0.302749023,0.746117651
547015813,0.155350923,0.720259786
547015817,-0.288489498,0.765802026
547015817,0.035554055,0.913939357
547015817,-0.129744148,0.887671888
547015817,0.026026183,0.840613306
547015817,-0.05283803,0.795746386
547015817,0.037574457,0.745264411
547015817,-0.019827633,0.720085502
547015817,0.36681009,0.742246091
547015817,0.372370418,0.72741586
547015817,0.053916525,0.702206135
547015817,0.110812747,0.700333714
547060005,-0.026726517,1.072574019
547060005,-0.277447232,1.029803872
547060009,-0.113020391,1.184598804
547060009,-0.242023936,1.137361526
547060013,-0.052886715,1.105645299
547060013,-0.286107746,1.063613653
547060685,0.066338982,1.0251441
547060685,-0.014648497,0.982614398
547060685,-0.008859187,0.959122896
547060685,0.12703481,1.230821371
547060685,0.126850953,1.158314943
547060685,0.297688929,1.115044236
547060685,0.182298602,1.077430964
547060685,-0.289026286,1.049453139
547060685,-0.46043454,1.070369124
547060685,0.215548124,1.056139708
547060685,-0.120420342,1.034446836
547060693,0.138838599,0.883724332
547060693,-0.055302658,0.848655224
547060693,0.100081346,0.834489584
547060693,0.180834179,1.127220273
547060693,0.189613081,1.06975174
547060693,0.30254995,1.046107531
547060693,0.109453226,1.050855041
547060693,-0.419493571,1.023567438
547060693,-0.36428444,1.068341374
547060693,0.375054931,1.075103521
547060693,-0.18149016,1.066670179
547060697,0.100885077,0.883724332
547060697,-0.109975634,0.848655224
547060697,0.110565551,0.834489584
547060697,-0.016551868,1.097234726
547060697,0.217715914,1.041294932
547060697,0.244388932,1.00871861
547060697,0.291442092,0.984022796
547060697,-0.360305631,0.958470583
547060697,-0.209289849,0.977573216
547060697,0.192343616,1.002041459
547060697,-0.14143429,0.994181156
547061365,-0.230423803,1.030587196
547061365,-0.066193963,1.008229136
547061365,0.24012543,0.962648571
547061365,0.101425965,1.092491865
547061365,0.181485597,1.025838852
547061365,0.365263888,0.971582055
547061365,0.046938626,0.916482985
547061365,0.260535203,0.867393732
547061365,0.45642387,0.809328377
547061365,0.22588491,0.773928583
547061365,-1.030352769,0.760192096
547061373,-0.321720731,0.932630479
547061373,-0.0203134,0.914737821
547061373,0.180005195,0.886301637
547061373,0.214257179,1.062500238
547061373,0.219386995,1.005790353
547061373,0.469937347,0.964728594
547061373,0.019450327,0.920683444
547061373,0.320607659,0.896775961
547061373,0.588347656,0.853016138
547061373,0.225065633,0.845857561
547061373,-1.040202144,0.867936552
547061377,-0.289316409,0.932630479
547061377,-0.140250828,0.914737821
547061377,0.222395511,0.886301637
547061377,0.137004844,1.03494215
547061377,0.211624843,0.979703128
547061377,0.369116762,0.932591558
547061377,0.142289179,0.890013695
547061377,0.307645912,0.86690259
547061377,0.672186437,0.817311227
547061377,0.119290335,0.810452282
547061377,-1.004378834,0.831607044
547072925,0.114806462,1.439341307
547072925,0.076635256,1.386495709
547072925,-0.091344723,1.371917486
547072925,0.117000037,1.446158886
547072925,-2.027602698,1.407828569
547072925,0.906330448,1.44061625
547072925,0.178286654,1.444885969
547072925,-0.164813846,1.446000457
547072925,0.296506198,1.460518956
547072925,0.277249017,1.450887799
547072925,0.01794506,1.477685928
547072929,-0.015016668,1.453471303
547072929,0.005524089,1.400106907
547072929,-0.139779651,1.385385513
547072929,0.053679045,1.498288155
547141605,-0.755268503,1.132251024
547141605,-0.051346612,1.13363564
547187169,-0.327050373,1.025469184
547187169,0.211213099,0.958913743
547187169,-0.825881212,0.898340762
547187169,0.210953561,1.105093837
547187169,-0.187372159,1.04350698
547187169,-0.079606779,0.987229824
547187169,-0.071240673,0.951334
547187169,0.028726612,0.915062189
547187169,-0.576627121,0.85380578
547187169,-0.001153012,0.81646055
547187169,0.81488332,0.794899523
547196685,-0.40240247,1.166235447
547196685,0.010011786,1.152212858
547196685,-0.13425576,1.122596622
547196693,-0.361837628,1.041140437
547196693,-0.205084309,1.031593561
547196693,-0.150280376,1.012384295
547209605,-0.045698267,0.90063566
547209605,0.127934218,0.883658409
547209605,-0.14763394,0.867682934
547209605,-0.040224425,0.942219079
547209605,0.072868105,0.899834752
547209605,0.106585942,0.857313097
547209605,-0.337596239,0.824218273
547209605,0.242484133,0.790198326
547209605,0.170643097,0.759913087
547209605,-0.012789939,0.723541439
547209605,0.018196703,0.695502818
547209782,0.27848663,1.441345811
547215725,0.085090452,1.170036674
547215725,0.088951894,1.146108627
547215725,0.185192402,1.155677795
547215725,0.025775714,1.296731234
547215725,0.010593952,1.257781506
547215725,-0.048546011,1.191257238
547215725,0.087293546,1.151073098
547215725,-0.096019481,1.107185841
547215725,-0.051378902,1.045167446
547215725,-0.001202111,0.983989835
547215725,-0.034635859,0.938930988
547225245,0.264994163,1.034136772
547225245,0.226520124,1.003951311
547225245,0.02995443,0.975390375
547225245,0.231524589,1.107194066
547225245,-0.017643625,1.008071065
547225245,-0.295699176,0.938647926
547225245,-0.475170249,0.903242886
547225245,0.41727823,0.859694123
547225245,-0.377349786,0.83548516
547225245,0.604406375,0.79651767
547225245,-0.13302823,0.787980735
547233405,0.000977185,1.261820078
547233405,-0.541689446,1.233837843
547233405,0.21472338,1.179126024
547233405,0.335096693,1.237368822
547233405,-0.127490798,1.153903008
547233405,0.059983393,1.095566392
547233405,-0.029637496,1.04963398
547233405,0.245555749,0.993412793
547233405,0.215905262,0.988768756
547233405,0.359816668,0.945520282
547233409,0.136447141,1.27963984
547233409,-0.627008597,1.251262426
547233409,0.197853012,1.205767989
547233409,0.242560718,1.277291775
547233409,-0.176063036,1.191133022
547233409,-0.002751377,1.139228702
547233409,0.005481109,1.099492073
547233409,0.34511893,1.040600419
547233409,0.228131271,1.055401921
547233409,0.279229626,1.017888188
547233413,0.223204118,1.227899432
547233413,-0.398626239,1.244327784
547233413,0.540558442,1.268771172
547233413,-0.126224735,1.361861587
547233413,0.349758077,1.395297647
547233413,0.095054509,1.371153951
547233413,-0.245924802,1.446108818
547238165,0.137623998,1.342543244
547238165,0.345790628,1.287657022
547238165,0.360745384,1.258884549
547238165,0.172265023,1.261588216
547242925,-0.191317606,2.470399141
547242929,0.026483488,2.421564817
547242933,-0.102491193,2.421564817
547242937,-0.090172345,2.421564817
547242941,-0.067117579,2.421564817
547243728,-0.028523086,1.158216476
547243728,0.177584327,1.114500403
547243728,2.776263072,1.069000483
547243728,-1.072181492,1.021608949
547243728,-0.179200619,0.99508065
547243728,-0.010307455,0.990963101
547243728,-0.524594961,0.959135294
547243728,-0.29359769,0.947149932
547264685,-0.025322556,1.057199717
547264685,0.517439006,1.027560115
547264685,-1.161687562,0.990028322
547264685,-0.008026453,0.998964727
547264685,-0.686665426,0.988167048
547264685,0.142450775,1.019668102
547264685,0.522048567,1.02706337
547264685,-0.214530322,1.230457187
547285765,0.117304741,1.004611731
547285765,0.229974844,0.954072535
547285765,0.17986131,0.919917643
547285765,0.04760497,1.209961057
547285765,0.048787039,1.164959431
547285765,-0.043937822,1.091446161
547285765,-0.160327735,1.051761031
547285765,-0.265887826,1.011660218
547285765,-0.024814062,0.956328809
547285765,0.232256176,0.9364959
547285765,-0.103151747,0.911764979
547285769,0.170288918,1.013207674
547285769,0.238167071,0.962236047
547285769,0.06459408,0.927788913
547285769,0.081584196,1.248337388
547285769,0.10497567,1.20190835
547285769,-0.171085486,1.132730007
547285769,-0.006079573,1.100466371
547285769,-0.30593684,1.058508515
547285769,-0.075467993,1.010046124
547285769,0.239996454,0.989099145
547285769,-0.110842824,0.962979019
547305014,0.16369029,1.433070302
547305014,0.213885606,1.482056856
547305014,-0.157375709,1.505352855
547305014,0.113981567,1.491469264
547362605,0.057344181,1.105734229
547362605,-0.270396467,1.059072852
547362605,0.074728817,1.036261797
547362605,-0.040559053,1.288448095
547362605,-0.012154309,1.225086451
547362605,-0.020820242,1.19374907
547362605,0.272315666,1.162627935
547362605,0.086805818,1.100354552
547362605,0.187290922,1.048232794
547362605,-0.052301283,0.986875713
547362605,-0.115572256,0.94863236
547362613,-0.063693017,1.003387928
547362613,-0.217686849,0.962829411
547362613,0.027887648,0.949206531
547362613,-0.087700724,1.123526931
547362613,0.029447061,1.078692555
547362613,0.011344042,1.04839015
547362613,0.300514049,1.03209877
547362613,0.026697205,0.980202794
547362613,0.210306128,0.979886949
547362613,-0.064261939,0.926690519
547362613,0.025216723,0.890587628
547366005,0.615954311,0.666967809
547378245,0.017102298,1.397029281
547378245,0.066750803,1.41485858
547378245,0.192986239,1.523065209
547378245,0.115724302,1.667185783
547378245,0.222798758,1.633923411
547378245,0.332562279,1.624978185
547378245,0.124878378,1.63700664
547378245,0.130962221,1.574591994
547378245,0.263030127,1.479362965
547378245,0.002939,1.394259214
547378245,-0.36851952,1.347686291
547379732,-0.984810612,0.936873496
547379732,0.521640792,0.920996189
547379732,-0.60620113,0.87398982
547379732,0.335879824,0.848048747
547379732,0.592919128,0.846120596
547379732,0.323078608,0.835547447
547385725,0.091285598,1.080643892
547385725,-0.105735526,1.192717791
547385725,-0.443271855,1.073979616
547385729,0.097986807,1.052398443
547385729,-0.059841283,1.133169055
547385729,-0.375135472,0.995264709
547385733,0.146111838,1.036370277
547385733,-0.075448746,1.217555642
547385737,0.143910365,1.01421833
547385737,-0.067871855,1.064565659
547385737,-0.379347899,1.220284104
547401365,-0.150532764,1.135063887
547401365,-0.100298563,1.110746861
547401365,0.041309322,1.108717084
547401365,0.34155944,1.269931555
547401365,0.105839259,1.209989667
547401365,-0.033991099,1.164788604
547401365,0.052803318,1.149605513
547415645,0.204477394,1.284263372
547415645,0.078474949,1.277725339
547415645,0.021405856,1.259634614
547415645,-0.135132135,1.877002478
547415645,0.180688868,1.964702129
547422445,0.227488266,1.227996469
547422445,0.074506838,1.178583622
547422445,0.245622212,1.167624712
547422445,0.493435128,1.380244255
547422445,0.162677176,1.300082564
547422445,-0.024171515,1.26044023
547422445,0.129019888,1.25554657
547422445,0.025903383,1.195011973
547422445,-0.556313056,1.174027085
547422445,-0.15518038,1.166285157
547422445,-0.318089711,1.16462481
547423805,-0.036244044,0.948862255
547423805,0.117019488,0.934918702
547423805,0.093806885,0.920138597
547423805,-0.110936024,1.30780828
547423805,0.031310701,1.240926743
547423805,-0.013273622,1.190151453
547423813,-0.125519575,0.84795779
547423813,0.091560639,0.837836444
547423813,0.029926507,0.831136584
547423813,0.005135966,1.133470178
547423813,0.065431456,1.085705996
547423813,-0.005808406,1.039040565
547441485,-0.209445667,1.148665547
547441485,0.058276872,1.11855495
547441485,-0.017965892,1.098089099
547441485,0.033055299,1.239555597
547441485,0.041366203,1.166534662
547441485,-0.004384008,1.107559562
547441485,0.027747615,1.068386555
547441485,0.015345718,1.01116097
547441485,-0.233303023,0.943471432
547441485,0.171536189,0.900870204
547441485,0.004213409,0.859617651
547447738,-0.056254746,1.589003563
547447738,0.076420415,1.53796792
547447738,0.130899248,1.498851538
547456445,-0.230057227,1.083870292
547456445,-0.036726775,1.057086945
547460525,0.084251181,1.202592134
547460525,-0.152659367,1.172070146
547460525,-0.141981549,1.211258769
547460525,-0.18287699,1.468844414
547460525,-0.011808023,1.421101451
547460525,0.076388386,1.407766104
547460525,0.129874032,1.367586255
547460525,0.232344454,1.315443873
547460525,0.069213099,1.253133774
547460525,0.138506539,1.179783106
547460525,0.008462429,1.134064198
547462565,0.202315582,1.116376638
547462565,-0.045084649,1.07213676
547462573,0.12628827,1.006710172
547462573,-0.000283807,0.968698382
547462577,0.12628827,1.006710172
547462577,-0.000283807,0.968698382
547464605,0.171230024,1.021755815
547464609,0.142789269,1.036925912
547485685,-0.082273168,1.181240082
547485685,-0.125193184,1.165022135
547485685,-0.034986061,1.12449193
547485685,0.00119637,1.321165442
547485685,-0.551061453,1.253635883
547485685,-0.455903022,1.225854635
547485685,0.415868825,1.177154303
547485685,0.216580035,1.17806232
547485685,0.184002492,1.14309597
547485685,0.138850341,1.127899766
547485685,0.251611241,1.107880712
547529362,-0.138315974,1.003919721
547529362,0.038682143,0.966750324
547529362,-0.810417762,0.95643723
547529362,-0.298587351,1.0341748
547529362,0.025232122,0.969541669
547529362,0.812385952,0.911241233
547529362,0.579307632,0.887191653
547529362,0.096445971,0.887875974
547529362,0.283579273,0.83708483
547529362,-0.056457648,0.81019932
547548925,-0.09202524,1.156482339
547548925,-0.093106939,1.095744133
547548929,-0.128439769,1.156150103
547548929,0.077173537,1.117452145
547548937,0.183250736,1.082599878
547548937,-0.015411713,1.113668084
547548937,-0.306664976,1.152361989
547548941,0.193753237,1.094798326
547548941,-0.066166536,1.081634641
547548941,-0.262840219,1.062716603
547548949,0.083886156,0.977272868
547548949,-0.12770584,0.968311608
547548949,-0.176368103,0.958820462
547549605,-0.613604885,1.480526567
547549605,0.147593382,1.456794977
547549605,0.085723656,1.480782628
547570005,-1.142116625,1.05546546
547570005,0.006449437,1.017994642
547570005,-0.315998878,0.996895611
547570005,-0.454815837,1.298017263
547570005,-0.280792848,1.231636405
547570005,0.122150305,1.164779425
547570005,0.008308839,1.137369156
547570005,-0.162337526,1.076448679
547570005,0.225790694,1.028423905
547570005,0.643661414,0.97990936
547572725,-0.081607856,1.026579499
547572725,0.115677735,1.019429922
547572725,0.222999266,1.001616359
547572725,0.027388317,0.919936538
547572725,-0.200948106,0.863811076
547572725,-0.06377095,0.805889547
547572725,0.160987025,0.772281229
547572725,0.241403762,0.740405023
547572725,-0.206421489,0.690840542
547572725,-0.198223491,0.650403023
547572725,-0.06885681,0.625198603
547580885,0.578460047,1.262639761
547580885,-0.862649775,1.216357112
547597370,-0.090154729,1.533642173
547597370,0.034657904,1.486538887
547597370,0.109917125,1.459995031
547597370,0.224535077,1.509902
547597370,-0.057847867,1.568320513
547597370,-0.000481211,1.553856134
547618285,-0.157315969,0.971500814
547618285,0.026212031,0.951233983
547618285,0.11302766,0.929978788
547618285,-0.200513669,1.011193514
547618285,-0.016875732,1.007175088
547618285,0.18755564,0.981979251
547618285,-0.107175062,0.948922455
547618285,0.207114236,0.884361923
547619645,-0.592777654,0.737312317
547619645,-0.175887759,0.719975471
547619645,-0.134446368,0.696711183
547619645,-0.037443221,0.866591752
547619645,0.03256817,0.825620651
547619645,-0.023043506,0.770331323
547619645,0.124412418,0.737126946
547619645,0.121197241,0.706701696
547619645,0.311160107,0.668049634
547619645,0.370429873,0.650550187
547619645,0.165241742,0.633370459
547619653,-0.533601847,0.635299325
547619653,-0.15029797,0.621914148
547619653,0.049651991,0.605920315
547619653,0.266856455,0.786783993
547619653,0.106283931,0.75708735
547619653,-0.089143433,0.725879669
547619653,0.078957927,0.710330188
547619653,-0.029632298,0.707004428
547619653,0.090844547,0.677825153
547619653,0.294379864,0.682115555
547619653,0.157112825,0.689065933
547619657,-0.348814696,0.635299325
547619657,-0.07752838,0.621914148
547619657,0.008577035,0.605920315
547619657,0.154036793,0.786783993
547619657,-0.002405583,0.75708735
547619657,0.031733436,0.70915246
547619657,0.157528542,0.684034348
547619657,0.229228854,0.68083173
547619657,0.374386612,0.65273267
547619657,0.270444338,0.669070303
547619657,-0.092625212,0.675887764
547623725,-0.034727033,0.772112548
547623725,0.033818985,0.770914555
547623725,-0.052229406,0.750903666
547623725,0.254067322,0.919229507
547623725,0.126382991,0.875769794
547623729,-0.0361946,0.747868478
547623729,-0.09763927,0.762874484
547623729,-0.057454524,0.743072331
547623729,0.112170349,0.900128484
547623729,0.211848009,0.857571781
547650925,-0.266306803,1.209893703
547650925,0.646798144,1.164230227
547650925,-0.148499321,1.145824909
547650925,-0.094271129,1.328619599
547650925,0.07617515,1.245769382
547650925,0.397057488,1.194853306
547650925,0.088504872,1.164416909
547650925,0.004305144,1.134180307
547650925,-0.010378803,1.078835845
547656365,0.111534609,1.14645052
547656365,0.185475642,1.099641919
547656369,0.13597656,1.226420164
547656369,0.142216747,1.208310127
547660445,-0.294411735,1.703233361
547667925,-1.038218048,1.095383048
547667925,0.101736435,1.043541193
547667925,0.263150353,0.976560891
547667925,0.251127221,0.928613424
547667925,-0.055032944,0.883841515
547667925,0.585672442,0.864682972
547667925,0.237389376,0.824353635
547667925,0.199037029,0.807421565
547671325,-0.055114937,1.200130105
547671325,0.202952067,1.198153496
547671325,0.436617301,1.18971765
547671325,0.327806542,1.298476338
547671325,0.476763518,1.208848238
547671325,0.6350468,1.162840009
547671325,-0.081808325,1.110682726
547671325,-0.309184034,1.051191688
547671325,0.043878247,0.987617195
547671325,-0.165322318,0.956350684
547671325,-0.619610296,0.92331636
547671333,-0.197552138,1.064753175
547671333,0.066922898,1.066432714
547671333,0.353276612,1.067944884
547671333,0.352448263,1.129872799
547671333,0.435672182,1.059258819
547671333,0.589592482,1.016668916
547671333,0.037342002,0.978582799
547671333,-0.270943429,0.953171849
547671333,0.167373289,0.898645401
547671333,-0.171647682,0.875018835
547671333,-0.518734491,0.834809601
547676085,-0.200541689,2.383164406
547676085,0.252663598,2.450303555
547676085,0.12086931,2.497021914
547676085,0.319639496,2.17173171
547676085,0.144275525,2.179884672
547676085,0.31656373,2.183404207
547676085,0.361110187,2.13104701
547676085,0.359484983,2.02228117
547676085,-0.729786706,1.938818336
547676085,-0.07260008,1.92603302
547676085,-0.189804117,1.961607337
547676089,-0.296093325,2.841194868
547676089,0.125777881,3.095055342
547676089,0.053261696,3.439870358
547676089,0.312402439,2.860253096
547676089,0.186424488,3.320221186
547676089,0.400276425,3.684731722
547676089,0.400399531,3.896044016
547676089,0.395917679,3.69719553
547676089,-0.645421831,3.544606209
547676089,-0.178220349,3.670167685
547676089,-0.223648527,3.821233273
547676093,-0.012774919,2.897486448
547676093,0.203045952,3.156376362
547676093,0.114619337,3.508023262
547676093,0.405996984,2.864923477
547676093,0.367512067,3.325642586
547676093,0.500639774,3.690748215
547676093,-0.202514124,3.9024055
547676093,-0.256373873,3.767502069
547676093,-1.564208294,3.612010956
547676093,-0.067129361,3.742711544
547676093,0.034078761,3.811839819
547682885,-0.069623077,0.980210125
547682885,0.14143625,0.930726647
547682885,0.001501535,0.90777117
547682885,-0.414650938,1.080471635
547682885,-0.330267182,0.990919769
547682885,0.477304717,0.940057576
547682885,0.043905132,0.899518311
547682885,0.250199413,0.856149137
547682885,0.339998038,0.804370463
547682885,-0.857725204,0.761455595
547682885,0.214534297,0.733875155
547692642,0.393617119,0.821745157
547692642,0.293282849,0.831885576
547692642,-0.5659538,0.839106023
547692642,-0.018056887,0.726958871
547692642,0.1663282,0.850952446
547697165,0.214424534,1.286914229
547697165,-0.024098924,1.268882871
547697165,0.457596843,1.231869221
547697165,0.089594983,1.198922753
547697165,0.085296712,1.13760972
547697165,-0.106726043,1.085078597
547697165,-0.065587286,1.031678438
547697165,-0.185462397,0.976419091
547697165,-0.006889094,0.930167973
547705325,0.119201355,1.71245563
547705325,0.076454596,1.762766123
547705325,-0.345981929,1.747362494
547705325,-0.256614952,1.708687186
547705325,-0.122573401,1.872944832
547705325,-0.162718964,2.052818537
547705325,0.324737736,2.111652851
547705333,0.206682013,1.653096199
547705333,0.129771155,1.708822489
547705333,-0.232531255,1.693890214
547705333,-0.163215062,1.87861228
547705333,-0.063424591,2.168377638
547705333,-0.058451935,2.469086885
547705333,0.201689785,2.639127016
547733205,0.19031736,1.208378673
547733205,-0.134646969,1.201594234
547733205,-0.020922404,1.247980595
547733205,-0.307477425,1.628550887
547733205,-0.176775266,1.668534756
547733205,-0.077632869,1.606363654
547733205,-0.127441341,1.633235216
547733205,0.558741088,1.63449502
547733205,0.092781205,1.542939782
547733205,-0.335136072,1.474286318
547733205,0.20043946,1.406775832
547733209,0.243676667,1.119706273
547733209,-0.054772642,1.098935843
547733209,0.01799836,1.100494146
547733209,-0.357399561,1.348930717
547733209,-0.06294312,1.321684361
547733209,-0.065418191,1.292624354
547733209,-0.39427531,1.337104917
547733209,0.485497649,1.338136315
547733209,0.272309797,1.295660615
547733209,-0.389975005,1.282922506
547733209,0.250595566,1.250292778
547737965,-0.156582404,1.070172191
547737965,0.066285188,1.035476923
547737965,-0.20795694,1.022673368
547737965,-0.026306219,1.208333611
547748165,-0.1138588,1.496688485
547763805,-0.072152591,1.240570188
547763805,0.067089047,1.237835765
547765165,0.147576322,1.054365277
547765165,-0.320585494,1.012349963
547765165,-0.088337269,0.981571019
547765165,-0.073477637,1.300601006
547765165,0.027772426,1.329784393
547765165,-0.082044267,1.454203725
547765165,0.181209921,1.560427666
547765165,-0.036835986,1.670269608
547765165,0.16313909,1.900543451
547767205,0.093022968,1.316179037
547767205,0.065790973,1.288384318
547767205,0.150106371,1.306382537
547767205,0.064513083,1.214537024
547767205,0.201351247,1.222063065
547767205,0.103219588,1.176810265
547767205,0.287169888,1.136978865
547767205,-0.082617844,1.076079369
547767205,-0.113283786,1.104329228
547770605,0.169519088,1.731601357
547770605,0.164012853,1.844230175
547770605,0.247709268,1.914616704
547770605,-0.245913079,2.30569458
547770605,-0.163715851,2.631025791
547770605,-0.142016021,3.033574581
547770605,-0.080643026,3.031791449
547770605,-0.123908223,3.10280633
547770605,0.009167513,3.344828844
547770609,0.199290366,2.048446894
547770609,0.289412342,2.345440149
547770609,0.21288898,2.680909157
547770609,-0.107607832,2.591807842
547770609,0.022387644,3.034626722
547770609,-0.012447599,3.099157333
547770609,-0.675004376,3.124722958
547770609,-0.137750907,3.043582916
547770609,0.134911132,2.990136623
547770609,0.112419603,2.988174915
547770609,-0.055595847,2.968586683
547784885,0.405332391,1.249098063
547784885,0.277081041,1.218978882
547784885,0.101637232,1.229559183
547784885,0.072104404,1.523976684
547784885,0.23160397,1.716819882
547784885,-0.027426989,1.793888211
547784885,0.310969374,1.752722144
547784885,0.032414785,1.668216825
547784885,0.018080781,1.618702173
547784885,-0.768716577,1.564486265
547784885,0.02765054,1.55481112
547800525,0.307294021,1.332201481
547800525,0.26764792,1.331174612
547800525,0.241456948,1.399202585
547800525,-0.206861351,2.049207926
547800525,0.242782821,2.044748068
547800525,0.056366401,2.115932226
547800525,0.054838147,2.078088522
547800525,0.044981676,2.07969141
547800525,-0.525956235,1.99649632
547800525,-0.041667334,1.954191446
547800525,-0.07775354,1.924946189
547800533,0.135604881,1.108973503
547800533,0.337702777,1.092969894
547800533,0.138274689,1.119979501
547800533,-0.201321118,1.682927012
547800533,0.205821767,1.678768277
547800533,-0.046023726,1.757307053
547800533,0.069151607,1.746786714
547800533,0.014822212,1.748134017
547800533,-0.467587804,1.678202391
547800533,0.03027059,1.671833396
547800533,0.049519309,1.670426488
547801374,0.235859147,1.008740187
547801374,0.109112981,0.982546091
547801374,-0.690074114,0.926339328
547801374,0.032722092,0.896587193
547801374,0.413462033,0.873783529
547825005,-0.0221956,1.085663676
547825005,-0.029180747,1.104956508
547825005,-0.137717035,1.090280056
547825005,0.160115327,1.545089364
547825013,-0.011619609,0.924670577
547825013,-0.057316321,0.925905228
547825013,0.002612994,0.921012938
547825013,0.155814316,1.317700505
547825017,-0.124081867,0.924670577
547825017,0.037440385,0.925905228
547825017,-0.115133713,0.921012938
547825017,0.177080021,1.317700505
547834533,-0.079506695,1.571334362
547834533,0.086812458,1.674690247
547848962,-0.041297423,0.953445852
547848962,0.185612359,0.93962729
547878045,-0.805115292,1.48669064
547878045,0.411599874,1.5096035
547878045,0.259833137,1.70691371
547916926,0.18627005,1.135068893
547916926,0.167750362,1.156563759
547916926,0.319126772,1.107826352
547916926,0.00218185,1.073168635
547916926,0.019706094,1.031899691
547916926,0.127244461,1.005104184
547916926,0.205517111,0.961895049
547916926,0.061333673,0.919003665
547916926,-0.103940495,0.907519758
547922245,0.413465341,1.116628408
547922245,0.510406298,1.141619086
547922245,0.217813713,1.137004614
547922245,-0.039717035,1.040879726
547922245,0.416602796,1.019654751
547922245,0.334878699,0.975199163
547922245,0.795769838,1.004594088
547922245,-0.035421573,1.035510421
547922245,-0.322480082,1.029118299
547922245,-0.519532479,1.008532882
547922245,-0.527070637,0.984083116
547924370,-0.085494392,1.455501795
547924370,0.09314714,1.451488972
547924370,-0.294047259,1.607855558
547924370,0.416803547,1.634526372
547944162,-0.101366055,1.04575479
547944162,-0.172246904,1.036165595
547944162,-0.07619038,1.016871095
547944162,-0.10140951,1.170061111
547944162,0.294510906,1.125897884
547944162,0.264555363,1.094937921
547944162,0.184008654,0.996604443
547944162,-0.135634567,0.984150887
548001125,-0.058046907,1.099062443
548001125,-0.016154343,1.087602019
548001125,-0.24337041,1.054238081
548001125,0.278157298,1.052229881
548003165,-0.039131729,1.003761649
548003165,0.561880713,1.06215167
548003169,-0.059992476,1.02638042
548003169,0.4586481,1.164546967
548010645,0.002316247,1.337725401
548010645,0.249107371,1.352945566
548010645,0.055523717,1.372771382
