pidp,alpha_sim,wgt_indiv
299462497,.15339707,.2431509792804718
299465205,.14419314,.2642414271831512
299465209,.13232736,.2634217441082001
299465217,.087036476,.3887075781822205
299465221,.089070156,.3406416475772858
299466565,.062620543,.3199486136436462
299481525,-.096384712,.3345328867435455
299481529,-.10371297,.3226269781589508
299481533,-.047441304,.6157496571540833
299481537,-.0038847479,.3907108008861542
299484925,.024059985,.4191814959049225
299484933,-.010321489,.664686918258667
299484937,.10283423,.4117376506328583
299486965,-.003564572,.2434698492288589
299486969,-.0063997093,.2460597455501556
299486973,.061886597,.4394400119781494
299486977,-.095760152,.4192448556423187
299500565,.013954349,.8039699792861938
299500569,.040484305,.8913611173629761
299500573,.027709572,.8913611173629761
299522325,-.06960196,.3322744071483612
299522329,-.011318277,.2396230250597
299522333,-.0058562709,.2979578971862793
299522337,-.024511151,.2821582853794098
299526405,.053699825,.3834563493728638
299526409,.044494063,.3832875490188599
299526413,.022997549,.5526221990585327
299526417,-.009142058,.527933657169342
299605285,.051906962,.3902080357074738
299610045,.0270388,.2589327096939087
299610049,.01484277,.2625948786735535
299627045,.0658575,.2975959777832031
299627049,.088491894,.2963066399097443
299651525,.0088225212,.3016295433044434
299651529,.0084654791,.3211047649383545
299651533,.0039977408,.425277054309845
299651537,.0016943139,.4350878298282623
299651541,.0081868265,.2975204885005951
299656965,.041630644,.2645951509475708
299656969,.037702858,.2604876160621643
299656973,.035775237,.306056022644043
299659685,.10693895,.2206821888685226
299659689,.13554133,.199735015630722
299671245,-.03983872,.3854711055755615
299695045,-.077943757,.5037773847579956
299695049,-.032803785,.5179648995399475
299721565,.030205309,.2601170241832733
299721569,.0099170562,.25432488322258
299721573,-.029630966,.369801253080368
299728365,.016378738,.4415627419948578
299733125,.18833452,.3018536567687988
299739245,-.081845149,.3730026185512543
299739249,-.071214005,.3885949850082397
299748765,.0070240959,.5749855637550354
299772565,-.0010022507,.5435627698898315
299775965,-.038154319,.3608480989933014
299775969,-.037363946,.3648710250854492
299775973,-.026466582,.2802520096302032
299775977,-.032197755,.2802520096302032
299781405,-.030431893,.368513435125351
299790245,-.024508005,.3338484466075897
299790249,-.022522919,.3338484466075897
299790253,-.016434301,.4293069541454315
299790257,-.016466197,.4298461675643921
299857565,.14367926,.3293210566043854
299857569,.14875308,.3215743899345398
299918085,-.052290205,.4377642273902893
299918089,-.0059175207,.4525477886199951
299924885,.12314215,.3701687455177307
299924889,.028470056,.2904662489891052
299930329,-.035899289,.5892497301101685
299935085,.10616992,.2923988997936249
299935089,.12459006,.3027239441871643
299941205,.19615377,.3048359453678131
299941209,.11693902,.4035561680793762
299946645,-.078030676,.4005953371524811
299949365,-.037603322,.6848886609077454
299953445,-.0044632363,.3591034710407257
299956845,-.029199846,.3265849649906158
299957525,.08836136,.2370995879173279
299957529,.11505129,.2555334866046906
299957533,.10625347,.2970629334449768
299957537,.14584452,.2851434051990509
299961605,.047008313,.2933550477027893
299961609,.061869517,.2867558896541595
299961617,.046388444,.2922364175319672
299990165,-.0088371625,.3922989070415497
299993565,-.13481399,.3662501275539398
299993569,-.12740679,.7989045977592468
300069725,.084956199,.2509897351264954
300069729,.071152508,.2478896379470825
300069737,.039555561,.270147830247879
300076525,-.10428283,.3721310794353485
300086045,-.12327638,.4875317811965942
300086049,-.14458892,.8346326351165771
300086053,-.12775314,.7286233901977539
300086057,-.23474129,.7440705299377441
300101017,-.085560247,.4632887542247772
300101021,-.085078143,.3679002523422241
300103725,-.017087568,.2924514412879944
300103729,-.024151992,.2993350327014923
300118689,-.005700008,.3171840310096741
300126165,.025999833,.251924991607666
300126169,.039709184,.248083308339119
300126173,.078579605,.2796058356761932
300126177,.079264104,.2744672298431396
300141805,-.01741574,.556699275970459
300143845,.034078162,.4305784106254578
300162885,.010194552,.3058948218822479
300162889,.0096814493,.3248853981494904
300162893,.0077921641,.3308104276657104
300162897,.035412684,.2951578497886658
300162901,.010917619,.3151814043521881
300166293,.027057877,.5777177214622498
300166301,.011240152,.3846928179264069
300166309,-.015767388,.3462217152118683
300181925,-.0015367949,.4329393804073334
300194845,-.0073458431,.3046175539493561
300244485,-.11873349,.7624664902687073
300302285,-.032018401,.4249660670757294
300323365,-.097724147,.3259853720664978
300323369,-.048271079,.3302722871303558
300323373,-.082021661,.4875389039516449
300323377,-.07479573,.460150420665741
300323381,-.097323924,.3749023675918579
300324725,-.094649628,.3227019906044006
300324729,-.094835453,.3841347098350525
300324733,-.22974311,.5197755098342896
300334925,.0069554504,.1986292898654938
300334929,.0265755,.2112380564212799
307346642,-.03927489,1.031943678855896
307462162,.057900567,1.471677184104919
307638962,.066955186,.8246523141860962
307768122,-.0089088697,1.876790285110474
308162602,.099578701,1.376381993293762
309107802,-.040404312,1.055626273155212
309495322,-.024356132,1.002553462982178
309896642,-.12433278,.4889994859695435
310059762,.068706267,.2867222428321838
310379962,-.070989959,.4169478118419647
340000687,-.045819696,1.16019332408905
340002047,-.0054336572,1.087369441986084
340002051,.0004392667,.8997069001197815
340002055,.015483046,.837192177772522
340002059,.028142568,.8213772177696228
340003407,-.015960898,1.230108380317688
340003411,-.0075465734,1.222313284873962
340003415,.02129232,1.461187839508057
340005447,-.18622947,2.765909433364868
340005451,-.19999142,2.078710794448853
340005459,.032807689,2.420378684997559
340005463,-.15788931,2.57626748085022
340006807,-.061882805,1.436905026435852
340008167,-.12811191,.9149362444877625
340008171,-.076157413,.8953292965888977
340008179,.005464816,.9155676960945129
340010887,-.020372229,.8597062826156616
340010891,-.0088712424,.957015335559845
340011567,.039212141,.9801231026649475
340011571,.05508874,1.060110688209534
340015647,-.065111645,1.227872967720032
340015651,-.093162887,1.543681144714355
340015655,.0068962332,1.256601214408875
340015659,-.019918457,1.173443675041199
340016327,-.12535205,.9071586728096008
340016331,-.13032994,1.832323908805847
340016335,-.11024915,1.609548449516296
340016339,-.096100576,1.552711009979248
340017687,.0016393947,1.337405681610107
340018367,-.084666729,2.276821851730347
340019047,.048996996,.9370441436767578
340019051,.031638566,.9496604204177856
340019055,.074377738,1.221553921699524
340019059,.088041686,1.132320046424866
340020407,-.076616623,.9704110622406006
340020411,-.079499118,1.057915210723877
340020415,-.07720644,.923369824886322
340023807,-.073095031,1.375731348991394
340023819,-.054504354,1.704837083816528
340025167,.020438921,.9376502633094788
340025847,-.091339536,1.031505346298218
340025851,-.077315196,.997416615486145
340026527,-.027148666,.8969877362251282
340026531,-.011448281,.9082825183868408
340026535,.091700114,1.683159112930298
340026539,-.006637543,1.189998507499695
340027207,.093321383,.8919568061828613
340027211,.10048979,1.132460474967957
340028571,-.075056016,1.438112139701843
340031287,.031668942,1.161016345024109
340031291,.027835842,1.286961197853088
340031967,.011468129,.9617713093757629
340031971,.0024374914,.8736181259155273
340031975,-.00029512926,1.331751227378845
340034687,-.14932916,1.451443195343018
340034691,-.14414579,1.584021091461182
340034695,-.15617241,2.304489135742188
340034699,-.15703589,1.927355289459229
340036045,.10357541,.7369421720504761
340036049,.10589916,.7125286459922791
340036725,-.090156578,1.393375515937805
340036729,-.072908096,1.297404408454895
340041485,.1118302,1.029561996459961
340041487,-.41951752,.9447426199913025
340041489,.14850304,1.004213571548462
340043527,-.019628175,1.378318667411804
340043531,-.042959701,1.231179118156433
340044205,.14029337,1.084468126296997
340044209,.16272296,.9717145562171936
340052367,.064683542,.9224862456321716
340052371,.067408331,.9160944223403931
340052375,.065391578,.9475811719894409
340052379,.061464325,.9237995743751526
340057807,.0072628832,.9652085304260254
340057811,.011081007,1.085773706436157
340057815,.015529484,.998981773853302
340057819,.015529484,.998981773853302
340057823,.0071562743,.9764188528060913
340059847,-.042943671,1.192724943161011
340059851,-.045394234,1.053044438362122
340061207,.0042751161,1.12190568447113
340061211,-.0039285114,1.119838356971741
340061215,.0030567038,1.158251762390137
340061219,.0055517559,1.027305006980896
340061887,.0018980271,1.262770652770996
340061891,.00097931549,1.190906882286072
340061895,.0043789367,1.233580589294434
340063927,.062932193,1.050764679908752
340063931,-.049778227,1.02327287197113
340065287,-.023684144,2.142168998718262
340066647,-.005453161,1.692480087280273
340067327,.028657317,1.56478750705719
340069367,-.0022656075,.8752124309539795
340069371,-.00079265126,.7514552474021912
340069375,.048709694,1.056219100952148
340074932,-.029431237,.9665769338607788
340078207,-.04484614,.4693479537963867
340078211,-.048152369,.4896277189254761
340078887,.24913278,1.077021837234497
340078891,.26588276,1.117347240447998
340078895,.023264386,1.885134100914001
340080927,-.072635852,1.404220342636108
340080931,-.088429481,1.729467988014221
340080935,-.045090746,1.723344683647156
340082287,-.052171357,1.817193746566772
340082295,-.0072986144,1.68183708190918
340082299,-.046266973,1.546849250793457
340082303,-.0012387125,1.487374901771545
340087725,-.060238611,.6398397088050842
340087727,.017043192,1.200404405593872
340087729,-.048925854,1.007478713989258
340087731,.015442644,1.447514176368713
340089087,-.010333854,1.987362265586853
340089091,.062639117,1.894185185432434
340095452,-.029331971,1.31926417350769
340097927,-.050379165,3.091278553009033
340102007,-.046090379,1.33767831325531
340102011,-.052703854,1.26512598991394
340102216,-.059503701,1.601445436477661
340104047,-.027416473,1.317481279373169
340104051,-.02671116,2.02933406829834
340106767,-.073852204,.7641831636428833
340106771,-.1079808,.8396881222724915
340107447,.0020185385,1.046924233436584
340107451,-.0095895929,1.154009222984314
340107455,.056874372,.9315435886383057
340107459,.0078630177,.9295005202293396
340108807,-.039777547,1.024494886398315
340108811,-.03168438,1.102719187736511
340108815,-.05203018,1.055661201477051
340110167,.051624216,2.023069381713867
340110171,-.047921792,2.081329584121704
340112207,-.0026469808,1.174253821372986
340112211,-.00059118506,1.478419303894043
340112215,.0027131464,.9323908686637878
340112219,.0049363305,.9323908686637878
340112887,-.025168248,.9817011952400208
340112891,-.034829702,.8980552554130554
340112895,-.040438775,.9615333676338196
340112899,-.019496066,.8889762759208679
340113567,-.013831952,2.129478931427002
340113575,-.01692874,1.437298178672791
340114247,-.011640097,1.021283984184265
340114251,-.0011206833,1.132667183876038
340114259,-.0054713669,1.22398841381073
340114263,.0038042453,1.093876957893372
340114267,.0086293044,1.035284280776978
340114927,.0072929682,.9322739243507385
340114931,.0059374091,1.102998852729797
340114935,-.032319639,1.499275207519531
340115804,-.041146658,1.351152896881104
340120367,.18691501,.8990215063095093
340120371,.19537735,.9000412225723267
340120375,.098634973,1.453572630882263
340120379,-.10691022,1.320887565612793
340120383,-.098475121,.5184199213981628
340121047,.023828784,1.387429118156433
340121051,.042099271,1.147649645805359
340121727,.040552437,.883954644203186
340123085,.09534996,1.27757203578949
340123242,-.14574112,1.660851240158081
340126485,.021239605,1.213463306427002
340126489,-.061617669,1.021474003791809
340134647,.075654194,1.178557395935059
340134651,.052726906,1.038772821426392
340136007,.084679432,.8959112763404846
340136687,-.035971127,1.159851312637329
340137367,.081765883,1.514395833015442
340138047,-.13782538,1.390672922134399
340138727,-.0094937524,1.240655064582825
340138731,-.017965002,1.219230890274048
340138735,-.0071410895,1.36699390411377
340138739,-.011041895,1.222081542015076
340139407,-.05513699,.9474505186080933
340139411,.050824225,1.334780335426331
340139415,-.056937248,2.603715658187866
340139419,-.013022793,1.588807225227356
340140767,-.007521722,1.15396511554718
340142127,-.030014876,.9048280715942383
340142131,.038287252,.9785990118980408
340143487,.041253254,.9743897914886475
340143495,.062287439,1.289158701896667
340143499,.085657634,1.142812848091125
340144847,.1547946,.7749016284942627
340144851,.1436248,1.006943106651306
340145527,-.10343191,.9529765844345093
340145531,-.10068899,.8412777185440063
340146207,.031345882,1.104877352714539
340146211,.040576544,.9569602012634277
340146887,.12342794,.8224303722381592
340146891,.12098549,.5728654861450195
340150287,.017177213,1.211305022239685
340150291,-.0024533637,1.112037777900696
340150295,.013881134,1.094899296760559
340150299,.0062513547,.9899386763572693
340150967,-.022909155,1.11467707157135
340154367,-.016000185,.9087063074111938
340154371,.017846312,1.018779635429382
340155727,-.081920758,1.210765480995178
340157087,.13216993,.9123407602310181
340157091,.11310365,.8799541592597961
340160487,-.0082665468,1.298855304718018
340160491,-.0023417298,1.234767556190491
340160495,-.026762512,1.364890575408936
340160499,.0076922206,1.3071368932724
340161167,-.17399485,.9200716614723206
340161171,-.18876891,1.067169547080994
340161175,-.21930537,1.433511853218079
340161847,-.024684818,.8612541556358337
340164567,-.081492424,1.850619912147522
340167967,.083481215,3.808706760406494
340168645,.036790848,.7822899222373962
340168649,.047357209,.7493534684181213
340170009,-.013214065,1.081904768943787
340172049,-.15247135,1.029009342193604
340172053,.047245726,1.426652789115906
340172057,.0083114803,1.183346390724182
340172061,-.0095937829,1.423081755638123
340172727,-.030523874,1.161163568496704
340174767,.19254659,.6669594645500183
340174771,.22697578,.6741517782211304
340175447,-.018390877,1.212577104568481
340176127,.10312008,.8522691130638123
340176131,.1026461,.7005434036254883
340177487,.0063517471,1.030340194702148
340177491,.00060203375,1.122525930404663
340177495,.0023811439,.904338538646698
340177499,.0048516379,.904338538646698
340180205,-.16370009,1.147797703742981
340180207,.017168239,1.555391550064087
340180211,.052521184,1.800562381744385
340180215,.0090553267,3.73041296005249
340180885,.028827222,.783705472946167
340180889,.045725621,.7476298809051514
340181567,.019659346,1.661357641220093
340182925,.10699667,.9716069102287292
340182927,.0018033762,3.838676452636719
340182929,.13338907,.937034010887146
340182931,.018269325,1.048235297203064
340182935,.047383845,1.017125964164734
340182939,.035667945,1.169718742370605
340183605,.12534192,.8564353585243225
340183609,.15171705,.9181145429611206
340184287,-.076021314,.82537442445755
340184291,-.10533118,.8476660251617432
340185647,-.10038244,1.196839451789856
340185651,-.072894424,1.013235449790955
340185655,-.055861764,1.098512530326843
340185659,-.044748597,1.098512530326843
340185663,-.047579806,1.121612787246704
340186327,-.012297609,1.307593584060669
340187011,-.022971155,1.17411744594574
340187015,-.021327924,1.16633939743042
340188367,.014525786,1.369229674339294
340188371,.001047786,1.347655296325684
340191087,.0039490825,1.048898100852966
340191091,.009038724,1.159789204597473
340191767,.0002112341,1.131444215774536
340193127,-.0054606185,1.072302579879761
340193807,.008111014,1.42184591293335
340199927,-.0082883677,.712249219417572
340199931,.0088536758,.8053539395332336
340199935,.030874409,.8171728253364563
340200607,-.050007492,.9049720764160156
340200611,-.013397153,1.163771510124207
340201967,.04868219,.9870918393135071
340201971,.062420364,1.031142950057983
340201975,.093221933,.8850892186164856
340201979,.085949913,.8657457232475281
340202647,-.010200473,.9974958896636963
340203327,.0074765594,1.127557277679443
340203331,-.0096396068,1.185415029525757
340203335,-.062223345,1.371118187904358
340204007,.023385538,.9252879619598389
340205367,-.017326925,1.166104555130005
340205371,-.016440243,1.352439403533936
340208765,.02760227,1.197194814682007
340208769,.022202281,1.178453087806702
340208773,.014890251,1.355247378349304
340209445,.021267133,1.108560919761658
340210125,-.0052550146,.7984364032745361
340210129,.021190116,.7638199925422668
340210133,.032437213,1.305516481399536
340210805,.037442848,1.197515249252319
340210809,.031053707,1.315412163734436
340210813,.001560781,1.45443594455719
340211489,.021413047,.9854425191879272
340212173,-.066660754,1.60951292514801
340212233,.043280751,1.47315776348114
340212847,.09885671,.9708881378173828
340214205,-.01581586,1.317399382591248
340214887,.020940619,1.139481544494629
340214891,.060988154,1.140732645988464
340214895,.0073313327,1.18985390663147
340214899,.035882946,1.273653149604797
340214903,.030731427,1.273653149604797
340215565,-.011041596,.9949951767921448
340215567,-.095016673,1.315694093704224
340215569,-.0045697768,.9578521251678467
340215571,-.026881583,1.356482625007629
340216247,.038354997,1.466554522514343
340216927,.11956391,1.116668105125427
340216931,.12915877,1.262300729751587
340218287,-.10659152,.9584929347038269
340218291,-.09948805,.907484233379364
340223047,.12222285,.6203600168228149
340223051,.11521623,.7836969494819641
340223055,.16289912,.6689318418502808
340223059,.16709177,.6689318418502808
340223727,.0048707309,1.632940292358398
340223731,.028142828,1.428509473800659
340223735,.0021054253,1.428509473800659
340224407,-.063871734,1.548429250717163
340226447,.058469631,1.561785817146301
340226451,.063521065,1.807978510856628
340227127,-.0084991343,1.476674914360046
340227131,-.037050005,1.35953676700592
340227135,.096927606,1.50289523601532
340227139,.020283839,1.546250224113464
340228487,.066865809,1.274992346763611
340229847,.15977517,.6885197758674622
340229851,.12962024,.7983276844024658
340235967,-.093964636,2.612196207046509
340235971,-.032080941,2.786061525344849
340235975,-.059868593,1.815006613731384
340239367,-.015685691,4.072588920593262
340240047,.0048656757,1.235214829444885
340240051,.013222576,1.381440877914429
340240055,.0097788814,2.014404058456421
340240067,.019577073,1.164864063262939
340240727,.0072368295,1.32654869556427
340243447,.0005619686,.6679797768592834
340243451,-.018372009,.7770860195159912
340244127,.039639745,1.374349117279053
340245487,-.0022498369,2.370061159133911
340245491,.0060211201,1.549013257026672
340246167,-.050286002,1.212883710861206
340246171,-.030629972,.9195800423622131
340246175,-.0086617013,1.822401523590088
340246179,-.013060105,1.61896538734436
340247527,.0061033941,1.177427649497986
340247531,-.0036618242,1.606690883636475
340248887,-.044356287,1.129443526268005
340248891,-.029817918,.9547070264816284
340248895,-.0081258984,1.066957116127014
340248899,-.010686294,1.08022677898407
340248903,-.0097767813,1.037127017974854
340252287,.025484158,1.252648234367371
340252291,.031433418,1.111287951469421
340252295,.0078029716,1.282595038414001
340252967,.017091265,1.211080193519592
340252971,.0086623328,1.623493075370789
340252975,.045261238,.9096183180809021
340256367,.10027619,1.11826229095459
340257047,-.16796008,.9273058772087097
340257051,-.19374111,.8618097901344299
340257055,-.059138224,1.49731981754303
340257063,-.16524546,1.014762282371521
340257727,-.0081378911,1.982773065567017
340258407,-.16687451,.5274578332901001
340258411,-.16915523,.3853807151317596
340258415,-.14117083,.4123066365718842
340258419,-.13168298,.3633281290531158
340258423,-.13847856,.3452386558055878
340258427,-.14299712,.3381885588169098
340259087,.018785989,.4669665396213531
340259091,.018042035,.5396351218223572
340259095,.027145447,.5655368566513062
340259099,.025407042,.5036987066268921
340260447,.00082609092,.188753753900528
340260451,.0036858784,.5494124293327332
340260455,-.01822238,.4534777998924255
340260459,-.041400291,.8039324283599854
340260463,-.022072751,.8745760321617126
340260467,.00046468512,.5301560163497925
340260471,-.018324638,.196856826543808
340260475,.0066091516,.1932090669870377
340263847,-.018225458,1.379487037658691
340263855,-.29902765,1.641979336738586
340266575,.012046895,2.588427305221558
340268607,.026380593,1.117774248123169
340269287,-.059633296,1.350863933563232
340269291,-.020755472,1.27022111415863
340269295,-.052621141,1.253962278366089
340272007,.035852823,.9510551691055298
340272011,.010467928,1.254974365234375
340272015,.068295971,1.193083047866821
340272142,.0044586333,.9631138443946838
340274047,-.012955149,1.1407390832901
340276767,.055359755,1.119585275650024
340276771,.029714534,1.701341032981873
340276775,.056922153,1.245723843574524
340276779,-.008030653,1.827184677124023
340279487,-.12999441,1.615862846374512
340279491,-.11445495,1.374367833137512
340280847,.18305404,.7239870429039001
340280851,.1605949,.7956146597862244
340282207,-.088860333,1.074973344802856
340282211,-.084113874,1.311552286148071
340282215,-.084709376,.924873411655426
340282219,-.090004988,.924873411655426
340284247,-.15346748,1.526435494422913
340284251,.035449896,2.965645313262939
340284255,-.08739119,2.229289531707764
340284259,-.13816385,1.889037609100342
340286287,.027181907,1.01994514465332
340286967,.026927818,1.681233644485474
340286971,.0025031313,1.790706157684326
340286975,.031204054,1.128789901733398
340290367,.10032183,.9712995886802673
340290371,.084338777,.9754080176353455
340290375,.095461644,1.115393280982971
340290379,.10287417,1.00746476650238
340290383,.095041364,1.00746476650238
340294447,.010034406,2.40725040435791
340295807,-.092333205,1.367427587509155
340297847,.002462195,1.088221549987793
340297851,.007190533,1.115986347198486
340297855,.0003926816,1.502989053726196
340299207,.047312152,.8279159665107727
340299211,.054001369,.8005651235580444
340300567,-.012272638,1.446827173233032
340300571,.0068724016,1.462671041488647
340300575,.0018852311,1.464051961898804
340301247,-.074312188,1.079804062843323
340301251,-.083006382,1.302565574645996
340302607,-.223649,.2083123326301575
340302611,-.19789682,.1800582408905029
340302615,-.17374128,.194770485162735
340303287,.057774503,1.04800283908844
340303291,.067828737,1.062998294830322
340303295,.089800619,1.100387811660767
340304647,-.07778459,.5160820484161377
340304651,-.079097353,.8836619853973389
340314847,.0064930948,1.20163369178772
340314851,.0095737008,1.348386287689209
340322327,-.18951485,1.046703815460205
340322331,-.22345629,1.091192960739136
340325047,.035001121,.7676289081573486
340325051,.025189672,.9170780777931213
340325055,.045225482,.9909249544143677
340325059,.070713229,.8994878530502319
340325727,.087839514,.9525340795516968
340325731,.05895279,.9093629121780396
340328447,.034373481,1.296402931213379
340328451,.037456173,1.189115881919861
340330487,-.043623228,1.332441329956055
340330491,-.0092530213,2.119347095489502
340333887,.037842657,.8080413937568665
340333891,.041448399,.831529974937439
340334567,-.031754177,2.023041248321533
340334571,-.02219853,1.263081073760986
340335247,-.05683329,1.614105820655823
340335251,-.043135546,1.329676747322083
340336607,.057187602,1.120028972625732
340340007,-.014839486,1.43315327167511
340340011,-.025797289,1.10922646522522
340340687,-.033789579,.81787109375
340340691,-.026393747,1.096784472465515
340340695,-.016741507,.7358741760253906
340340699,-.029472733,1.466085314750671
340340703,-.0059446106,.6291695237159729
340341367,.031142043,.3462041914463043
340341371,.033049673,.3647750616073608
340341379,.060452834,.3560020327568054
340343407,.0011608221,.9405648112297058
340343411,-.0016360414,.966732382774353
340345447,.39894158,1.354892373085022
340346807,-.0075619151,.9199548363685608
340346811,-.0058264872,1.098981022834778
340347487,.089057364,1.346904516220093
340348167,-.066019557,1.56704306602478
340348171,-.044972174,1.334233641624451
340348175,-.053611781,1.334233641624451
340348179,-.053611781,1.334233641624451
340349527,-.011502452,1.03396737575531
340353607,-.016772447,.8369960784912109
340353611,.0017176155,1.335094928741455
340354967,.067809105,.8470499515533447
340354971,.062400978,.8524723052978516
340358367,-.025963427,1.606717467308044
340358371,-.048019063,1.655517816543579
340358375,-.01434023,1.245277881622314
340358379,-.008103122,2.555246829986572
340358383,-.021652246,2.507854223251343
340358387,-.021167988,2.215607404708862
340361087,-.0092235189,1.517181634902954
340361091,-.046054088,1.563387513160706
340363807,.093325682,.8929896354675293
340363811,.093190216,1.013657689094543
340363815,.13423277,.9605565667152405
340365847,.15896568,.5663032531738281
340365851,.05173767,.3769952952861786
340365855,.21995227,.665651798248291
340366527,-.073471852,1.596066474914551
340376047,-.019760959,1.258623719215393
340376727,.048819274,.5316278338432312
340376735,.026728638,1.032280087471008
340380127,-.0706513,1.23798394203186
340381487,.040816773,1.311153888702393
340381491,.024367519,1.518115878105164
340381495,.044937704,1.624859929084778
340382167,.062738627,1.312461256980896
340382171,.10564801,1.264692783355713
340382847,.009947896,.9323198795318604
340382851,.0090684788,.8892598748207092
340384207,.048619427,.9553455710411072
340384211,.04787416,1.033414959907532
340386247,.064395033,.7374480366706848
340386251,.065635346,.7910441160202026
340386255,.17764516,1.738136649131775
340387607,-.03165476,1.026200413703918
340387611,-.018059276,.9758261442184448
340387615,-.0087095285,1.011329650878906
340388287,.017655719,1.272420287132263
340388291,.0303776,1.219524383544922
340388967,.03491316,.6658713817596436
340388971,.063940868,.6660148501396179
340389647,-.077728406,1.201541304588318
340389651,-.064176947,1.026535153388977
340390327,.030036855,.7748242020606995
340390331,.023609305,.8778708577156067
340391687,.058835723,1.005384683609009
340391691,.046186749,.9271506071090698
340393725,.047531005,1.143803596496582
340393729,.050651234,.9777814149856567
340395085,-.17462164,1.10981273651123
340395765,-.073340811,.9065972566604614
340396445,-.027830811,.9909250736236572
340396449,-.034784913,.9631326198577881
340397805,-.025528412,.9858399629592896
340397809,-.023727978,.9687430262565613
340403927,-.11951314,1.675994753837585
340405287,-.085701637,.4957715272903442
340405291,-.076284878,.4224377572536469
340405295,-.11242343,.66578608751297
340405299,-.10152163,.5455973744392395
340405303,-.089073747,.4832072257995605
340405307,-.093042113,.5590034127235413
340405311,-.10029598,.49737149477005
340407327,-.078563608,1.649488687515259
340408007,.017400408,1.413548707962036
340410051,.021660572,1.702162384986877
340411407,-.054354466,1.556706309318542
340411411,-.043092526,.8500518202781677
340411415,-.054348748,.7115410566329956
340411419,-.042104114,.6869319677352905
340411423,-.046388756,.6871179938316345
340412771,-.097187862,1.425819396972656
340415487,.00088505709,.4551997780799866
340415491,-.0033296498,.3624855875968933
340415499,-.0072778254,.4060806334018707
340416847,.030064376,1.440094470977783
340417527,-.089402102,.684349000453949
340417531,-.12875199,.7672040462493896
340419567,.06725011,.8701406717300415
340419571,.052160058,.8448827862739563
340419575,.042973161,1.705571532249451
340420247,-.0032083925,.9291729331016541
340421607,.000086990731,1.478437781333923
340421611,-.0066611255,1.527148604393005
340421615,.023466028,1.718681454658508
340422967,.022533992,1.16269588470459
340422971,.037713781,1.038952350616455
340422975,.046741914,2.513797044754028
340422979,-.029826323,2.136590957641602
340423647,.12735787,.9309987425804138
340423651,.05516414,.8882538080215454
340423655,.010435195,1.268419504165649
340424327,-.096745729,1.249657154083252
340424331,-.077676609,1.000015735626221
340424335,-.10126232,1.127724051475525
340425007,.093371436,.9205644130706787
340425011,.079484716,.9514840245246887
340430447,-.032443602,.9177356958389282
340430455,-.031856637,.8526918292045593
340430459,.012831563,.8761159777641296
340433847,-.022078706,.9699074625968933
340433851,-.018680979,.8986658453941345
340433855,-.0068639433,.7615873217582703
340433859,.020856353,.7615873217582703
340433863,-.0033067267,.8948002457618713
340434527,-.16077845,1.029209613800049
340435207,.12910143,.6518540382385254
340435211,.13547283,.7448638081550598
340435376,.027218869,1.482249021530151
340435887,.11497752,.6332179307937622
340435891,.097754769,.7527495622634888
340443367,-.11133405,.9039275646209717
340443371,-.099762924,.9055086970329285
340446087,.0096900705,1.697701811790466
340448807,.03577622,2.55314302444458
340448811,.02837793,2.105361938476563
340449487,.0081184218,1.259059906005859
340449491,-.023239732,1.166850447654724
340449495,-.0058711921,1.593686461448669
340449499,.034495752,1.507698535919189
340449503,-.012511972,1.454678654670715
340450847,-.00078342191,1.553909778594971
340457647,.052743968,1.637152791023254
340457651,.064179428,1.686665773391724
340459687,-.16225241,1.155274271965027
340459691,-.17449608,1.14732551574707
340461047,-.015832903,1.959625720977783
340461051,-.010918911,1.870134353637695
340463087,-.01545942,1.189709067344666
340469364,-.02458775,1.718819856643677
340473287,-.051611327,3.20842981338501
340476687,.1421933,.5030757188796997
340476691,-.070834517,.3797062933444977
340477375,-.067293346,.6732847094535828
340477379,-.071480602,.9174982905387878
340480085,.093763523,1.067148804664612
340480089,.064479202,.9220409393310547
340480093,-.14407651,1.341508746147156
340480765,-.26413673,.7467305064201355
340480769,-.31918594,.8594549298286438
340482125,.014343629,.7124710083007813
340482127,.0062613343,2.197007179260254
340482129,.032352798,.7376980185508728
340482131,.014749748,2.156316995620728
340482135,.013584751,4.055671691894531
340482807,-.044106483,1.458363175392151
340483485,.036742147,.9889811277389526
340485527,.59090608,.9039785861968994
340486207,.039122872,1.262372255325317
340486211,.045983735,1.403564214706421
340486219,.05790253,1.497034788131714
340486887,.18208107,.9147178530693054
340486891,.086261995,1.184491872787476
340487567,.082502052,1.047937154769897
340487571,.096249454,.9691247940063477
340489607,.093450814,.9594696164131165
340489611,.10215295,1.084141135215759
340489615,-.005471861,1.066795349121094
340489619,.10168402,1.31433629989624
340489623,.040320504,1.191974997520447
340489772,.15532893,1.741549372673035
340490971,-.046692792,1.033695936203003
340491647,-.063634299,1.057758331298828
340495727,-.09213987,.8023425340652466
340495731,-.11835085,.7937202453613281
340496411,-.062766299,1.316911339759827
340497087,-.090600304,1.624988436698914
340497091,-.039116889,1.184572100639343
340497095,-.054095354,1.601564288139343
340497099,-.061501596,1.601564288139343
340500485,-.0024844997,.7915395498275757
340500487,.10751225,1.208443760871887
340500489,.00048346669,.8019700646400452
340500491,-.010959855,1.027823686599731
340502525,.022700723,.8158112168312073
340502527,.078681491,2.987409353256226
340502529,.0068451446,.8548679947853088
